symbol,marcap,priceDate,quarterDate,capFilter,rank,
ABBV,114148,20170727,20170331,55000,1,
AMGN,125841,20170727,20170630,55000,2,
AAPL,783787,20170727,20170331,55000,3,
BIIB,60757,20170727,20170630,55000,4,
BA,142961,20170727,20170630,55000,5,
BMY,88949,20170727,20170630,55000,6,
CSCO,157786,20170727,20170430,55000,7,
CL,64257,20170727,20170630,55000,8,
CMCSA,185626,20170727,20170630,55000,9,
CVS,81050,20170727,20170331,55000,10,
GD,58047,20170727,20170630,55000,11,
HD,176832,20170727,20170430,55000,12,
HON,103145,20170727,20170630,55000,13,
INTC,163659,20170727,20170630,55000,14,
IBM,135785,20170727,20170630,55000,15,
KHC,107375,20170727,20170331,55000,16,
LMT,82978,20170727,20170630,55000,17,
LOW,65681,20170727,20170430,55000,18,
MRK,174538,20170727,20170331,55000,19,
ORCL,220718,20170727,20170531,55000,20,
PFE,196944,20170727,20170331,55000,21,
PCLN,99593,20170727,20170331,55000,22,
QCOM,77475,20170727,20170630,55000,23,
TXN,80299,20170727,20170630,55000,24,
TWX,79980,20170727,20170331,55000,25,
UTX,93646,20170727,20170630,55000,26,
VZ,195017,20170727,20170630,55000,27,
V,228015,20170727,20170630,55000,28,
WBA,84302,20170727,20170531,55000,29,
DIS,172136,20170727,20170331,55000,30,
ABBV,114148,20170727,20170331,57500,1,
AMGN,125841,20170727,20170630,57500,2,
AAPL,783787,20170727,20170331,57500,3,
BIIB,60757,20170727,20170630,57500,4,
BA,142961,20170727,20170630,57500,5,
BMY,88949,20170727,20170630,57500,6,
CSCO,157786,20170727,20170430,57500,7,
CL,64257,20170727,20170630,57500,8,
CMCSA,185626,20170727,20170630,57500,9,
CVS,81050,20170727,20170331,57500,10,
GD,58047,20170727,20170630,57500,11,
HD,176832,20170727,20170430,57500,12,
HON,103145,20170727,20170630,57500,13,
INTC,163659,20170727,20170630,57500,14,
IBM,135785,20170727,20170630,57500,15,
KHC,107375,20170727,20170331,57500,16,
LMT,82978,20170727,20170630,57500,17,
LOW,65681,20170727,20170430,57500,18,
MRK,174538,20170727,20170331,57500,19,
ORCL,220718,20170727,20170531,57500,20,
PFE,196944,20170727,20170331,57500,21,
PCLN,99593,20170727,20170331,57500,22,
QCOM,77475,20170727,20170630,57500,23,
TXN,80299,20170727,20170630,57500,24,
TWX,79980,20170727,20170331,57500,25,
UTX,93646,20170727,20170630,57500,26,
VZ,195017,20170727,20170630,57500,27,
V,228015,20170727,20170630,57500,28,
WBA,84302,20170727,20170531,57500,29,
DIS,172136,20170727,20170331,57500,30,
ABBV,114148,20170727,20170331,60000,1,
AMGN,125841,20170727,20170630,60000,2,
AAPL,783787,20170727,20170331,60000,3,
BIIB,60757,20170727,20170630,60000,4,
BA,142961,20170727,20170630,60000,5,
BMY,88949,20170727,20170630,60000,6,
CSCO,157786,20170727,20170430,60000,7,
CL,64257,20170727,20170630,60000,8,
CMCSA,185626,20170727,20170630,60000,9,
CVS,81050,20170727,20170331,60000,10,
HD,176832,20170727,20170430,60000,11,
HON,103145,20170727,20170630,60000,12,
INTC,163659,20170727,20170630,60000,13,
IBM,135785,20170727,20170630,60000,14,
KHC,107375,20170727,20170331,60000,15,
LMT,82978,20170727,20170630,60000,16,
LOW,65681,20170727,20170430,60000,17,
MRK,174538,20170727,20170331,60000,18,
ORCL,220718,20170727,20170531,60000,19,
PEP,167326,20170727,20170630,60000,20,
PFE,196944,20170727,20170331,60000,21,
PCLN,99593,20170727,20170331,60000,22,
QCOM,77475,20170727,20170630,60000,23,
TXN,80299,20170727,20170630,60000,24,
TWX,79980,20170727,20170331,60000,25,
UTX,93646,20170727,20170630,60000,26,
VZ,195017,20170727,20170630,60000,27,
V,228015,20170727,20170630,60000,28,
WBA,84302,20170727,20170531,60000,29,
DIS,172136,20170727,20170331,60000,30,
MMM,119383,20170727,20170630,62500,1,
ABBV,114148,20170727,20170331,62500,2,
AMGN,125841,20170727,20170630,62500,3,
AAPL,783787,20170727,20170331,62500,4,
BA,142961,20170727,20170630,62500,5,
BMY,88949,20170727,20170630,62500,6,
CSCO,157786,20170727,20170430,62500,7,
CL,64257,20170727,20170630,62500,8,
CMCSA,185626,20170727,20170630,62500,9,
CVS,81050,20170727,20170331,62500,10,
HD,176832,20170727,20170430,62500,11,
HON,103145,20170727,20170630,62500,12,
INTC,163659,20170727,20170630,62500,13,
IBM,135785,20170727,20170630,62500,14,
KHC,107375,20170727,20170331,62500,15,
LMT,82978,20170727,20170630,62500,16,
LOW,65681,20170727,20170430,62500,17,
MRK,174538,20170727,20170331,62500,18,
ORCL,220718,20170727,20170531,62500,19,
PEP,167326,20170727,20170630,62500,20,
PFE,196944,20170727,20170331,62500,21,
PCLN,99593,20170727,20170331,62500,22,
QCOM,77475,20170727,20170630,62500,23,
TXN,80299,20170727,20170630,62500,24,
TWX,79980,20170727,20170331,62500,25,
UTX,93646,20170727,20170630,62500,26,
VZ,195017,20170727,20170630,62500,27,
V,228015,20170727,20170630,62500,28,
WBA,84302,20170727,20170531,62500,29,
DIS,172136,20170727,20170331,62500,30,
MMM,119383,20170727,20170630,65000,1,
ABBV,114148,20170727,20170331,65000,2,
AMGN,125841,20170727,20170630,65000,3,
AAPL,783787,20170727,20170331,65000,4,
BA,142961,20170727,20170630,65000,5,
BMY,88949,20170727,20170630,65000,6,
CSCO,157786,20170727,20170430,65000,7,
CMCSA,185626,20170727,20170630,65000,8,
CVS,81050,20170727,20170331,65000,9,
HD,176832,20170727,20170430,65000,10,
HON,103145,20170727,20170630,65000,11,
INTC,163659,20170727,20170630,65000,12,
IBM,135785,20170727,20170630,65000,13,
KHC,107375,20170727,20170331,65000,14,
LMT,82978,20170727,20170630,65000,15,
LOW,65681,20170727,20170430,65000,16,
MRK,174538,20170727,20170331,65000,17,
ORCL,220718,20170727,20170531,65000,18,
PEP,167326,20170727,20170630,65000,19,
PFE,196944,20170727,20170331,65000,20,
PCLN,99593,20170727,20170331,65000,21,
QCOM,77475,20170727,20170630,65000,22,
TXN,80299,20170727,20170630,65000,23,
TWX,79980,20170727,20170331,65000,24,
UTX,93646,20170727,20170630,65000,25,
VZ,195017,20170727,20170630,65000,26,
V,228015,20170727,20170630,65000,27,
WBA,84302,20170727,20170531,65000,28,
WMT,241174,20170727,20170430,65000,29,
DIS,172136,20170727,20170331,65000,30,
MMM,119383,20170727,20170630,67500,1,
ABBV,114148,20170727,20170331,67500,2,
AMGN,125841,20170727,20170630,67500,3,
AAPL,783787,20170727,20170331,67500,4,
BA,142961,20170727,20170630,67500,5,
BMY,88949,20170727,20170630,67500,6,
CSCO,157786,20170727,20170430,67500,7,
CMCSA,185626,20170727,20170630,67500,8,
CVS,81050,20170727,20170331,67500,9,
HD,176832,20170727,20170430,67500,10,
HON,103145,20170727,20170630,67500,11,
INTC,163659,20170727,20170630,67500,12,
IBM,135785,20170727,20170630,67500,13,
KHC,107375,20170727,20170331,67500,14,
LMT,82978,20170727,20170630,67500,15,
MDT,115962,20170727,20170430,67500,16,
MRK,174538,20170727,20170331,67500,17,
ORCL,220718,20170727,20170531,67500,18,
PEP,167326,20170727,20170630,67500,19,
PFE,196944,20170727,20170331,67500,20,
PCLN,99593,20170727,20170331,67500,21,
QCOM,77475,20170727,20170630,67500,22,
TXN,80299,20170727,20170630,67500,23,
TWX,79980,20170727,20170331,67500,24,
UTX,93646,20170727,20170630,67500,25,
VZ,195017,20170727,20170630,67500,26,
V,228015,20170727,20170630,67500,27,
WBA,84302,20170727,20170531,67500,28,
WMT,241174,20170727,20170430,67500,29,
DIS,172136,20170727,20170331,67500,30,
MMM,119383,20170727,20170630,70000,1,
ABBV,114148,20170727,20170331,70000,2,
AMGN,125841,20170727,20170630,70000,3,
AAPL,783787,20170727,20170331,70000,4,
BA,142961,20170727,20170630,70000,5,
BMY,88949,20170727,20170630,70000,6,
CSCO,157786,20170727,20170430,70000,7,
CMCSA,185626,20170727,20170630,70000,8,
CVS,81050,20170727,20170331,70000,9,
HD,176832,20170727,20170430,70000,10,
HON,103145,20170727,20170630,70000,11,
INTC,163659,20170727,20170630,70000,12,
IBM,135785,20170727,20170630,70000,13,
KHC,107375,20170727,20170331,70000,14,
LMT,82978,20170727,20170630,70000,15,
MDT,115962,20170727,20170430,70000,16,
MRK,174538,20170727,20170331,70000,17,
ORCL,220718,20170727,20170531,70000,18,
PEP,167326,20170727,20170630,70000,19,
PFE,196944,20170727,20170331,70000,20,
PCLN,99593,20170727,20170331,70000,21,
QCOM,77475,20170727,20170630,70000,22,
TXN,80299,20170727,20170630,70000,23,
TWX,79980,20170727,20170331,70000,24,
UTX,93646,20170727,20170630,70000,25,
VZ,195017,20170727,20170630,70000,26,
V,228015,20170727,20170630,70000,27,
WBA,84302,20170727,20170531,70000,28,
WMT,241174,20170727,20170430,70000,29,
DIS,172136,20170727,20170331,70000,30,
MMM,119383,20170727,20170630,72500,1,
ABBV,114148,20170727,20170331,72500,2,
AMGN,125841,20170727,20170630,72500,3,
AAPL,783787,20170727,20170331,72500,4,
BA,142961,20170727,20170630,72500,5,
BMY,88949,20170727,20170630,72500,6,
CSCO,157786,20170727,20170430,72500,7,
CMCSA,185626,20170727,20170630,72500,8,
CVS,81050,20170727,20170331,72500,9,
HD,176832,20170727,20170430,72500,10,
HON,103145,20170727,20170630,72500,11,
INTC,163659,20170727,20170630,72500,12,
IBM,135785,20170727,20170630,72500,13,
KHC,107375,20170727,20170331,72500,14,
LMT,82978,20170727,20170630,72500,15,
MDT,115962,20170727,20170430,72500,16,
MRK,174538,20170727,20170331,72500,17,
ORCL,220718,20170727,20170531,72500,18,
PEP,167326,20170727,20170630,72500,19,
PFE,196944,20170727,20170331,72500,20,
PCLN,99593,20170727,20170331,72500,21,
QCOM,77475,20170727,20170630,72500,22,
TXN,80299,20170727,20170630,72500,23,
TWX,79980,20170727,20170331,72500,24,
UTX,93646,20170727,20170630,72500,25,
VZ,195017,20170727,20170630,72500,26,
V,228015,20170727,20170630,72500,27,
WBA,84302,20170727,20170531,72500,28,
WMT,241174,20170727,20170430,72500,29,
DIS,172136,20170727,20170331,72500,30,
MMM,119383,20170727,20170630,75000,1,
ABBV,114148,20170727,20170331,75000,2,
AMGN,125841,20170727,20170630,75000,3,
AAPL,783787,20170727,20170331,75000,4,
BA,142961,20170727,20170630,75000,5,
BMY,88949,20170727,20170630,75000,6,
CSCO,157786,20170727,20170430,75000,7,
CMCSA,185626,20170727,20170630,75000,8,
CVS,81050,20170727,20170331,75000,9,
HD,176832,20170727,20170430,75000,10,
HON,103145,20170727,20170630,75000,11,
INTC,163659,20170727,20170630,75000,12,
IBM,135785,20170727,20170630,75000,13,
KHC,107375,20170727,20170331,75000,14,
LMT,82978,20170727,20170630,75000,15,
MDT,115962,20170727,20170430,75000,16,
MRK,174538,20170727,20170331,75000,17,
ORCL,220718,20170727,20170531,75000,18,
PEP,167326,20170727,20170630,75000,19,
PFE,196944,20170727,20170331,75000,20,
PCLN,99593,20170727,20170331,75000,21,
QCOM,77475,20170727,20170630,75000,22,
TXN,80299,20170727,20170630,75000,23,
TWX,79980,20170727,20170331,75000,24,
UTX,93646,20170727,20170630,75000,25,
VZ,195017,20170727,20170630,75000,26,
V,228015,20170727,20170630,75000,27,
WBA,84302,20170727,20170531,75000,28,
WMT,241174,20170727,20170430,75000,29,
DIS,172136,20170727,20170331,75000,30,
MMM,119383,20170727,20170630,77500,1,
ABBV,114148,20170727,20170331,77500,2,
AMGN,125841,20170727,20170630,77500,3,
AAPL,783787,20170727,20170331,77500,4,
BA,142961,20170727,20170630,77500,5,
BMY,88949,20170727,20170630,77500,6,
CSCO,157786,20170727,20170430,77500,7,
KO,204496,20170727,20170630,77500,8,
CMCSA,185626,20170727,20170630,77500,9,
CVS,81050,20170727,20170331,77500,10,
HD,176832,20170727,20170430,77500,11,
HON,103145,20170727,20170630,77500,12,
INTC,163659,20170727,20170630,77500,13,
IBM,135785,20170727,20170630,77500,14,
KHC,107375,20170727,20170331,77500,15,
LMT,82978,20170727,20170630,77500,16,
MDT,115962,20170727,20170430,77500,17,
MRK,174538,20170727,20170331,77500,18,
ORCL,220718,20170727,20170531,77500,19,
PEP,167326,20170727,20170630,77500,20,
PFE,196944,20170727,20170331,77500,21,
PCLN,99593,20170727,20170331,77500,22,
TXN,80299,20170727,20170630,77500,23,
TWX,79980,20170727,20170331,77500,24,
UTX,93646,20170727,20170630,77500,25,
VZ,195017,20170727,20170630,77500,26,
V,228015,20170727,20170630,77500,27,
WBA,84302,20170727,20170531,77500,28,
WMT,241174,20170727,20170430,77500,29,
DIS,172136,20170727,20170331,77500,30,
MMM,119383,20170727,20170630,80000,1,
ABBV,114148,20170727,20170331,80000,2,
AMGN,125841,20170727,20170630,80000,3,
AAPL,783787,20170727,20170331,80000,4,
BA,142961,20170727,20170630,80000,5,
BMY,88949,20170727,20170630,80000,6,
CSCO,157786,20170727,20170430,80000,7,
KO,204496,20170727,20170630,80000,8,
CMCSA,185626,20170727,20170630,80000,9,
CVS,81050,20170727,20170331,80000,10,
HD,176832,20170727,20170430,80000,11,
HON,103145,20170727,20170630,80000,12,
INTC,163659,20170727,20170630,80000,13,
IBM,135785,20170727,20170630,80000,14,
KHC,107375,20170727,20170331,80000,15,
LMT,82978,20170727,20170630,80000,16,
MDT,115962,20170727,20170430,80000,17,
MRK,174538,20170727,20170331,80000,18,
MSFT,563917,20170727,20170630,80000,19,
ORCL,220718,20170727,20170531,80000,20,
PEP,167326,20170727,20170630,80000,21,
PFE,196944,20170727,20170331,80000,22,
PCLN,99593,20170727,20170331,80000,23,
TXN,80299,20170727,20170630,80000,24,
UTX,93646,20170727,20170630,80000,25,
VZ,195017,20170727,20170630,80000,26,
V,228015,20170727,20170630,80000,27,
WBA,84302,20170727,20170531,80000,28,
WMT,241174,20170727,20170430,80000,29,
DIS,172136,20170727,20170331,80000,30,
MMM,119383,20170727,20170630,82500,1,
ABBV,114148,20170727,20170331,82500,2,
GOOGL,659971,20170727,20170630,82500,3,
AMGN,125841,20170727,20170630,82500,4,
AAPL,783787,20170727,20170331,82500,5,
BA,142961,20170727,20170630,82500,6,
BMY,88949,20170727,20170630,82500,7,
CSCO,157786,20170727,20170430,82500,8,
KO,204496,20170727,20170630,82500,9,
CMCSA,185626,20170727,20170630,82500,10,
HD,176832,20170727,20170430,82500,11,
HON,103145,20170727,20170630,82500,12,
INTC,163659,20170727,20170630,82500,13,
IBM,135785,20170727,20170630,82500,14,
KHC,107375,20170727,20170331,82500,15,
LMT,82978,20170727,20170630,82500,16,
MDT,115962,20170727,20170430,82500,17,
MRK,174538,20170727,20170331,82500,18,
MSFT,563917,20170727,20170630,82500,19,
NKE,95540,20170727,20170531,82500,20,
ORCL,220718,20170727,20170531,82500,21,
PEP,167326,20170727,20170630,82500,22,
PFE,196944,20170727,20170331,82500,23,
PCLN,99593,20170727,20170331,82500,24,
UTX,93646,20170727,20170630,82500,25,
VZ,195017,20170727,20170630,82500,26,
V,228015,20170727,20170630,82500,27,
WBA,84302,20170727,20170531,82500,28,
WMT,241174,20170727,20170430,82500,29,
DIS,172136,20170727,20170331,82500,30,
MMM,119383,20170727,20170630,85000,1,
ABBV,114148,20170727,20170331,85000,2,
GOOGL,659971,20170727,20170630,85000,3,
AMGN,125841,20170727,20170630,85000,4,
AAPL,783787,20170727,20170331,85000,5,
T,242253,20170727,20170630,85000,6,
BA,142961,20170727,20170630,85000,7,
BMY,88949,20170727,20170630,85000,8,
CSCO,157786,20170727,20170430,85000,9,
KO,204496,20170727,20170630,85000,10,
CMCSA,185626,20170727,20170630,85000,11,
FB,494276,20170727,20170630,85000,12,
HD,176832,20170727,20170430,85000,13,
HON,103145,20170727,20170630,85000,14,
INTC,163659,20170727,20170630,85000,15,
IBM,135785,20170727,20170630,85000,16,
KHC,107375,20170727,20170331,85000,17,
MDT,115962,20170727,20170430,85000,18,
MRK,174538,20170727,20170331,85000,19,
MSFT,563917,20170727,20170630,85000,20,
NKE,95540,20170727,20170531,85000,21,
ORCL,220718,20170727,20170531,85000,22,
PEP,167326,20170727,20170630,85000,23,
PFE,196944,20170727,20170331,85000,24,
PCLN,99593,20170727,20170331,85000,25,
UTX,93646,20170727,20170630,85000,26,
VZ,195017,20170727,20170630,85000,27,
V,228015,20170727,20170630,85000,28,
WMT,241174,20170727,20170430,85000,29,
DIS,172136,20170727,20170331,85000,30,
MMM,119383,20170727,20170630,87500,1,
ABBV,114148,20170727,20170331,87500,2,
GOOGL,659971,20170727,20170630,87500,3,
AMGN,125841,20170727,20170630,87500,4,
AAPL,783787,20170727,20170331,87500,5,
T,242253,20170727,20170630,87500,6,
BA,142961,20170727,20170630,87500,7,
BMY,88949,20170727,20170630,87500,8,
CSCO,157786,20170727,20170430,87500,9,
KO,204496,20170727,20170630,87500,10,
CMCSA,185626,20170727,20170630,87500,11,
FB,494276,20170727,20170630,87500,12,
HD,176832,20170727,20170430,87500,13,
HON,103145,20170727,20170630,87500,14,
INTC,163659,20170727,20170630,87500,15,
IBM,135785,20170727,20170630,87500,16,
KHC,107375,20170727,20170331,87500,17,
MDT,115962,20170727,20170430,87500,18,
MRK,174538,20170727,20170331,87500,19,
MSFT,563917,20170727,20170630,87500,20,
NKE,95540,20170727,20170531,87500,21,
ORCL,220718,20170727,20170531,87500,22,
PEP,167326,20170727,20170630,87500,23,
PFE,196944,20170727,20170331,87500,24,
PCLN,99593,20170727,20170331,87500,25,
UTX,93646,20170727,20170630,87500,26,
VZ,195017,20170727,20170630,87500,27,
V,228015,20170727,20170630,87500,28,
WMT,241174,20170727,20170430,87500,29,
DIS,172136,20170727,20170331,87500,30,
MMM,119383,20170727,20170630,90000,1,
ABBV,114148,20170727,20170331,90000,2,
GOOGL,659971,20170727,20170630,90000,3,
AMGN,125841,20170727,20170630,90000,4,
AAPL,783787,20170727,20170331,90000,5,
T,242253,20170727,20170630,90000,6,
BA,142961,20170727,20170630,90000,7,
CSCO,157786,20170727,20170430,90000,8,
KO,204496,20170727,20170630,90000,9,
CMCSA,185626,20170727,20170630,90000,10,
FB,494276,20170727,20170630,90000,11,
HD,176832,20170727,20170430,90000,12,
HON,103145,20170727,20170630,90000,13,
INTC,163659,20170727,20170630,90000,14,
IBM,135785,20170727,20170630,90000,15,
KHC,107375,20170727,20170331,90000,16,
MDT,115962,20170727,20170430,90000,17,
MRK,174538,20170727,20170331,90000,18,
MSFT,563917,20170727,20170630,90000,19,
NKE,95540,20170727,20170531,90000,20,
NVDA,103675,20170727,20170430,90000,21,
ORCL,220718,20170727,20170531,90000,22,
PEP,167326,20170727,20170630,90000,23,
PFE,196944,20170727,20170331,90000,24,
PCLN,99593,20170727,20170331,90000,25,
UTX,93646,20170727,20170630,90000,26,
VZ,195017,20170727,20170630,90000,27,
V,228015,20170727,20170630,90000,28,
WMT,241174,20170727,20170430,90000,29,
DIS,172136,20170727,20170331,90000,30,
MMM,119383,20170727,20170630,92500,1,
ABBV,114148,20170727,20170331,92500,2,
GOOGL,659971,20170727,20170630,92500,3,
AMGN,125841,20170727,20170630,92500,4,
AAPL,783787,20170727,20170331,92500,5,
T,242253,20170727,20170630,92500,6,
BA,142961,20170727,20170630,92500,7,
CSCO,157786,20170727,20170430,92500,8,
KO,204496,20170727,20170630,92500,9,
CMCSA,185626,20170727,20170630,92500,10,
FB,494276,20170727,20170630,92500,11,
HD,176832,20170727,20170430,92500,12,
HON,103145,20170727,20170630,92500,13,
INTC,163659,20170727,20170630,92500,14,
IBM,135785,20170727,20170630,92500,15,
KHC,107375,20170727,20170331,92500,16,
MDT,115962,20170727,20170430,92500,17,
MRK,174538,20170727,20170331,92500,18,
MSFT,563917,20170727,20170630,92500,19,
NKE,95540,20170727,20170531,92500,20,
NVDA,103675,20170727,20170430,92500,21,
ORCL,220718,20170727,20170531,92500,22,
PEP,167326,20170727,20170630,92500,23,
PFE,196944,20170727,20170331,92500,24,
PCLN,99593,20170727,20170331,92500,25,
UTX,93646,20170727,20170630,92500,26,
VZ,195017,20170727,20170630,92500,27,
V,228015,20170727,20170630,92500,28,
WMT,241174,20170727,20170430,92500,29,
DIS,172136,20170727,20170331,92500,30,
MMM,119383,20170727,20170630,95000,1,
ABBV,114148,20170727,20170331,95000,2,
GOOGL,659971,20170727,20170630,95000,3,
AMGN,125841,20170727,20170630,95000,4,
AAPL,783787,20170727,20170331,95000,5,
T,242253,20170727,20170630,95000,6,
BA,142961,20170727,20170630,95000,7,
CSCO,157786,20170727,20170430,95000,8,
KO,204496,20170727,20170630,95000,9,
CMCSA,185626,20170727,20170630,95000,10,
XOM,342476,20170727,20170331,95000,11,
FB,494276,20170727,20170630,95000,12,
HD,176832,20170727,20170430,95000,13,
HON,103145,20170727,20170630,95000,14,
INTC,163659,20170727,20170630,95000,15,
IBM,135785,20170727,20170630,95000,16,
KHC,107375,20170727,20170331,95000,17,
MDT,115962,20170727,20170430,95000,18,
MRK,174538,20170727,20170331,95000,19,
MSFT,563917,20170727,20170630,95000,20,
NKE,95540,20170727,20170531,95000,21,
NVDA,103675,20170727,20170430,95000,22,
ORCL,220718,20170727,20170531,95000,23,
PEP,167326,20170727,20170630,95000,24,
PFE,196944,20170727,20170331,95000,25,
PCLN,99593,20170727,20170331,95000,26,
VZ,195017,20170727,20170630,95000,27,
V,228015,20170727,20170630,95000,28,
WMT,241174,20170727,20170430,95000,29,
DIS,172136,20170727,20170331,95000,30,
MMM,119383,20170727,20170630,97500,1,
ABBV,114148,20170727,20170331,97500,2,
